geocode;x_coor;y_coor;y;ols_residual;mgwr_yhat;mgwr_residual;localR2;beta_Intercept;beta_womanjh;beta_infants;beta_senior;beta_migrants;beta_land_value;beta_home40pp;beta_overcrowd;beta_no_college;se_Intercept;se_womanjh;se_infants;se_senior;se_migrants;se_land_value;se_home40pp;se_overcrowd;se_no_college;t_Intercept;t_womanjh;t_infants;t_senior;t_migrants;t_land_value;t_home40pp;t_overcrowd;t_no_college;p_Intercept;p_womanjh;p_infants;p_senior;p_migrants;p_land_value;p_home40pp;p_overcrowd;p_no_college;sumW_Intercept;sumW_womanjh;sumW_infants;sumW_senior;sumW_migrants;sumW_land_value;sumW_home40pp;sumW_overcrowd;sumW_no_college
13128031001;-70.604;-33.596;0.189397407;0.36922619;-0.085455402;0.274852809;0.431066089;-0.021851626;0.098576274;-0.25472665;0.105757884;-0.017802187;-0.018158422;-0.166117209;0.115888687;0.134562782;0.04790364;0.151703066;0.089555633;0.072476631;0.067820975;0.021803562;0.06702743;0.073506457;0.063304918;-0.45615795;0.649797505;-2.844339799;1.459199777;-0.262487932;-0.832819047;-2.478346687;1.57657832;2.125629199;0.648336689;0.515913866;0.004505479;0.144701282;0.792978196;0.405067832;0.013299072;0.115085095;0.03368295;59.07073715;15.7156316;26.01377335;39.09621531;22.83244405;1380.36142;156.9942565;21.52703244;1380.36142
13128031002;-70.563;-33.596;-0.306326549;-0.691221801;0.287378789;-0.593705338;0.463022892;-0.053915483;0.001244408;-0.139169971;0.151869627;0.04666282;-0.018218569;-0.158223812;0.127989144;0.134648551;0.04690915;0.039822193;0.072366711;0.071656009;0.086414199;0.021803847;0.066484114;0.086100192;0.063301761;-1.149359627;0.031249106;-1.923121402;2.119426257;0.539990193;-0.835566744;-2.379873958;1.486514034;2.127090123;0.250575003;0.975074673;0.054637462;0.034204077;0.589276976;0.403520174;0.017432092;0.13733507;0.033561208;77.11717567;18.70732496;30.14426592;48.94347055;25.6942107;1366.768707;174.9093364;24.64389751;1366.768707
13128031003;-70.584;-33.597;1.027589538;0.59273836;0.252603189;0.774986349;0.461161405;-0.047898679;0.002778244;-0.170133813;0.156287653;0.053182014;-0.018188231;-0.158000372;0.072552632;0.134601167;0.04650256;0.039603095;0.089649132;0.071430712;0.079515223;0.02180361;0.066744528;0.092925647;0.063303233;-1.030022416;0.07015219;-1.897774231;2.187961569;0.668828087;-0.834184379;-2.367240817;0.780760038;2.126292148;0.303151085;0.944081064;0.057900972;0.028812844;0.503699107;0.404298357;0.018036583;0.435056115;0.033627658;71.01368056;12.60094838;22.5480686;43.22476906;18.95898068;1374.470774;172.6087943;18.48013622;1374.470774
13128041001;-70.559;-33.599;-0.253523205;-0.27712862;-0.018985642;-0.234537563;0.524329164;-0.06528885;0.001191353;-0.125206896;0.153090544;0.065593269;-0.018221518;-0.158447444;0.132557714;0.134641366;0.046721899;0.039565945;0.066188967;0.07095561;0.097471484;0.021803792;0.066442358;0.085384172;0.063301488;-1.397392881;0.030110568;-1.891658106;2.157553777;0.672948299;-0.835704083;-2.384735418;1.552485799;2.126985792;0.162484124;0.97598253;0.058712271;0.031107103;0.501074821;0.403442911;0.017204255;0.120738619;0.033569889;75.37167846;18.6497687;30.52634713;48.62853507;26.03708486;1361.047568;170.5400841;25.63399115;1361.047568
13128041002;-70.564;-33.599;-0.327087865;-0.54165464;0.048249622;-0.375337488;0.480870489;-0.061434702;0.00199455;-0.126187876;0.152472205;0.06629459;-0.018214806;-0.158280613;0.139014279;0.134631622;0.046478992;0.039689165;0.070732143;0.071652967;0.092733312;0.021803731;0.06647101;0.086326905;0.063301807;-1.321773535;0.050254278;-1.78402451;2.127925903;0.714895099;-0.83539857;-2.381197655;1.610323908;2.126821147;0.186427578;0.959925867;0.074604183;0.03349173;0.47477543;0.403614798;0.017369795;0.107519252;0.033583594;77.83721118;19.27741502;29.5500784;48.81965123;25.84134093;1363.63326;173.988517;24.94250073;1363.63326
13128041003;-70.572;-33.6;-0.512332438;-0.600406157;-0.001829672;-0.510502767;0.457818114;-0.064519058;0.002510224;-0.135351612;0.152048193;0.085323929;-0.01820293;-0.157577935;0.14443117;0.134610482;0.046666674;0.039795483;0.081527633;0.071566994;0.092942825;0.021803608;0.066584163;0.089604778;0.06330234;-1.382551041;0.063078102;-1.660193083;2.124557496;0.918025992;-0.834858606;-2.366597828;1.611869058;2.126469286;0.166990459;0.949711985;0.097066436;0.033772498;0.35874;0.403918698;0.018067835;0.107182498;0.033612898;74.60750486;15.64773034;25.98210718;49.41670483;22.16734312;1366.086227;171.9565948;22.16734312;1366.086227
13128051001;-70.585;-33.601;0.195123265;-0.003764444;0.07830579;0.116817475;0.464922274;-0.067538409;0.002894105;-0.16734341;0.151679175;0.064362864;-0.01818326;-0.158555329;0.061940822;0.134577815;0.046169426;0.039497669;0.08666493;0.071953083;0.087951989;0.021803456;0.066713849;0.088141675;0.063303294;-1.462838396;0.073272816;-1.930924189;2.108028853;0.731795435;-0.833962277;-2.376647903;0.702741606;2.125921205;0.143702864;0.941597942;0.053664293;0.035179594;0.464397799;0.40442347;0.017584743;0.482316348;0.033658587;70.8479605;13.94324688;22.74221664;43.96570602;20.63384733;1369.55521;170.0341851;20.15498227;1369.55521
13128051002;-70.597;-33.613;-0.255407757;-0.717743244;0.022814555;-0.278222312;0.350937013;-0.103986969;-0.109809722;-0.168690988;0.094083768;0.089843057;-0.018153189;-0.162243694;0.033463222;0.134483726;0.045671795;0.146715026;0.085337217;0.070034726;0.139083099;0.021802963;0.066735496;0.080637796;0.063304281;-2.27683124;-0.748455865;-1.97675755;1.343387403;0.645966746;-0.832601897;-2.43114539;0.414981859;2.124401762;0.022924395;0.454292361;0.048236019;0.179332078;0.5183911;0.405190294;0.015157505;0.678209364;0.033785528;72.88794217;16.75055012;26.06085287;50.07282597;21.88460363;1355.257967;151.3229857;21.16408578;1355.257967
13128061001;-70.556;-33.603;0.293224176;-0.306854938;0.262600197;0.030623978;0.582449712;-0.075313809;0.000328964;-0.111424466;0.156449563;0.096388368;-0.018222241;-0.15868815;0.136477734;0.134627352;0.046309241;0.039631933;0.064382899;0.069946258;0.109304575;0.021803699;0.066396136;0.08596702;0.06330128;-1.626323541;0.008300482;-1.730653129;2.236710981;0.881832873;-0.835740827;-2.390020858;1.587559213;2.126771408;0.104072612;0.993378258;0.083701406;0.025438947;0.37799618;0.403422241;0.016959517;0.11257846;0.033587735;74.42630753;18.12437856;28.74027608;48.49037004;25.9287975;1354.533249;166.9507201;25.6221799;1354.533249
13128061002;-70.563;-33.603;0.166520429;-0.244707579;0.118542308;0.047978121;0.511229388;-0.073669725;0.002544729;-0.112162251;0.15255777;0.096742973;-0.018212848;-0.158126881;0.143983795;0.134613457;0.046247718;0.039466078;0.067273126;0.070794742;0.107708149;0.021803608;0.066475902;0.086211556;0.063301721;-1.592937499;0.064478904;-1.667266833;2.15493079;0.89819548;-0.835313509;-2.378709832;1.670121755;2.126537089;0.111366564;0.948596748;0.095651937;0.031312164;0.369212946;0.403662662;0.017487042;0.095085753;0.033607249;76.09403524;18.32078198;29.18970867;49.96916171;25.40621815;1358.155971;168.4632389;25.16982052;1358.155971
13128061003;-70.568;-33.603;0.085357347;0.01226344;0.034658086;0.05069926;0.474810413;-0.073764197;0.002697239;-0.11601694;0.15182186;0.106158517;-0.01820597;-0.157752277;0.151271194;0.134603288;0.046326953;0.03966892;0.0711851;0.070818693;0.108489218;0.021803549;0.066534874;0.089319821;0.063302052;-1.592252294;0.067993759;-1.62979246;2.143810541;0.978516753;-0.835000308;-2.37097131;1.693590441;2.126365329;0.111520387;0.945798876;0.103337053;0.03219447;0.327962865;0.403838933;0.017856196;0.090532685;0.03362156;75.56016948;18.31116521;27.48959313;51.02290838;23.5325963;1360.506649;168.9050985;23.32556189;1360.506649
13128061004;-70.573;-33.607;0.179371375;0.176800569;-0.101755059;0.281126434;0.47269943;-0.086407862;0.002675419;-0.121762927;0.148352973;0.133119067;-0.018195408;-0.157467904;0.145782417;0.134572029;0.045876533;0.039644426;0.071976828;0.071409914;0.118612685;0.02180336;0.066589886;0.086736807;0.063302384;-1.883487213;0.067485386;-1.691696199;2.077484269;1.12230043;-0.834523088;-2.364742052;1.680744567;2.125860375;0.059810855;0.946203507;0.090893543;0.03791189;0.261898705;0.404107602;0.018158301;0.093002617;0.033663661;74.67897537;16.80256915;26.31356963;47.42778993;23.48313923;1357.374231;164.8160123;22.13317468;1357.374231
13128061005;-70.614;-33.61;-0.124519655;-0.302429125;0.062892739;-0.187412395;0.426768387;-0.077773287;-0.119268708;-0.211157341;0.020457971;-0.015845979;-0.018127983;-0.175519622;0.106381772;0.134457876;0.046771566;0.137694297;0.083461675;0.068604382;0.085258362;0.021803027;0.066732552;0.064212665;0.063305892;-1.66283265;-0.866184807;-2.529991653;0.2982021;-0.185858356;-0.831443423;-2.630194961;1.656710126;2.123939367;0.09653667;0.386515292;0.011499294;0.765586625;0.852578783;0.405843993;0.008613298;0.097769028;0.03382424;64.15994778;12.03429194;25.88436142;48.59064169;20.61906163;1360.450966;140.6239037;18.90577053;1360.450966
13128071001;-70.582;-33.606;-0.424876591;-0.319439466;-0.404445782;-0.020430809;0.453590845;-0.086296091;0.001663698;-0.15418928;0.146323977;0.106363708;-0.018183195;-0.158403679;0.085998763;0.134557652;0.045694726;0.039457679;0.081947134;0.07219906;0.117641458;0.021803305;0.066648683;0.083861979;0.063303049;-1.888535051;0.042164109;-1.881570146;2.026674257;0.904134557;-0.833965077;-2.376696318;1.025479772;2.125610925;0.059130172;0.966372997;0.060071064;0.042856971;0.366056603;0.404421892;0.017582443;0.305287818;0.033684476;73.52188795;15.07599944;26.28502461;44.4964475;21.1145103;1361.897076;166.8162801;20.47494597;1361.897076
13128071002;-70.558;-33.608;-0.611278608;-0.827548199;-0.452268569;-0.15901004;0.584826778;-0.086248508;0.000720358;-0.103434701;0.156174044;0.132133122;-0.018215359;-0.158413283;0.141517573;0.134598307;0.045966711;0.039444535;0.064131395;0.069618429;0.122942193;0.021803513;0.066423636;0.085943141;0.063301381;-1.876325422;0.018262549;-1.612855931;2.24328595;1.074758136;-0.835432284;-2.384893302;1.646641857;2.126309191;0.060787748;0.985431621;0.106967855;0.025011175;0.282640834;0.403595827;0.017196899;0.099822922;0.033626238;73.24242896;17.20204662;29.0818723;48.90414529;25.06408815;1349.283248;162.4066141;24.75780918;1349.283248
13128071003;-70.589;-33.607;-0.655031046;-0.234846016;-0.581223612;-0.073807434;0.415138608;-0.090314754;0.000475065;-0.16823761;0.139298268;0.078705511;-0.018171697;-0.159858246;0.04239188;0.134536399;0.04560292;0.039265306;0.082497736;0.072201934;0.130890999;0.021803216;0.066701494;0.087534872;0.063303599;-1.980459894;0.012098844;-2.039299735;1.929287198;0.60130575;-0.833441133;-2.396621679;0.48428562;2.125256698;0.047818441;0.990348224;0.041579842;0.05386725;0.547719311;0.404717127;0.01665817;0.628247727;0.033714052;72.40696656;15.67858047;24.20291176;44.62028059;20.65806473;1362.450962;163.5231431;20.3619783;1362.450962
13128071004;-70.533;-33.611;-0.710381718;-0.120258325;-0.678283999;-0.032097718;0.689726852;-0.089934843;-0.054129254;-0.118555824;0.170821006;0.047174452;-0.018244955;-0.160247052;0.111677657;0.134632519;0.046355295;0.175708602;0.065609137;0.067771293;0.125111108;0.021803813;0.066279201;0.08447859;0.063299947;-1.940120166;-0.308062629;-1.807001722;2.520551073;0.377060462;-0.836778177;-2.417757743;1.321964023;2.126897812;0.052536004;0.758073726;0.070944876;0.011811164;0.706177367;0.402838955;0.015724674;0.18636415;0.033577212;60.4659973;13.5999604;23.07028058;39.96252105;20.46452346;1330.724221;140.9972419;19.84049205;1330.724221
13128071005;-70.568;-33.607;-0.624062745;-0.507498638;-0.437626655;-0.18643609;0.490160717;-0.084894986;0.002826196;-0.107887838;0.150813069;0.143349674;-0.018202491;-0.15751068;0.156253365;0.134582686;0.045936943;0.039516219;0.068064603;0.070914355;0.129723876;0.021803417;0.066550537;0.090917075;0.063302037;-1.848076532;0.071519889;-1.585079957;2.126693091;1.10503693;-0.834845774;-2.36678301;1.71863607;2.126040377;0.064770884;0.942992701;0.113140607;0.033594256;0.26930538;0.403925922;0.018058829;0.08586904;0.033648648;74.99556894;17.38741963;26.93563743;48.82778941;22.58395433;1355.310662;163.6914202;22.0676766;1355.310662
13128071006;-70.595;-33.608;-0.516260613;-0.478508007;-0.42081101;-0.095449603;0.400774521;-0.092374198;-0.03321698;-0.179926046;0.119358313;0.057248329;-0.018161397;-0.161262013;0.031749908;0.13451682;0.045802477;0.137900652;0.084165537;0.072474686;0.130562979;0.021803144;0.066771242;0.081911574;0.063304101;-2.016794838;-0.240876164;-2.137763885;1.646896582;0.438472905;-0.832971487;-2.415141745;0.387611985;2.124930579;0.04387933;0.80968115;0.032683114;0.099770537;0.661101153;0.404981876;0.015837658;0.698353406;0.033741302;71.04817585;14.1328437;24.15726435;45.29136517;20.71647223;1362.271882;157.4990142;20.5417111;1362.271882
13128071007;-70.581;-33.61;-0.63405744;-0.781040589;-0.368110576;-0.265946863;0.425404259;-0.097465485;-0.000326357;-0.146540018;0.141273533;0.123364178;-0.018180949;-0.158313209;0.098876215;0.134538361;0.045384033;0.039317129;0.078549481;0.071797145;0.132598166;0.021803181;0.06662942;0.082427919;0.063302966;-2.147572158;-0.008300633;-1.865575892;1.96767619;0.930361122;-0.833866808;-2.376025627;1.199547636;2.125308955;0.031893657;0.993378137;0.062278827;0.049273283;0.352320815;0.404477255;0.017614322;0.230488027;0.033709688;74.49584114;15.48046846;26.14375456;44.92979095;22.0043601;1356.06759;162.6341353;21.09227663;1356.06759
13128071008;-70.518;-33.611;-0.600098321;-0.718040002;-0.250549204;-0.349549117;0.681849892;-0.090024688;-0.027579115;-0.140042329;0.172530151;-0.042025695;-0.01826279;-0.161994669;0.093974874;0.134659918;0.046840974;0.192227167;0.065611204;0.06786918;0.135686019;0.02180408;0.066249442;0.087435048;0.063299218;-1.921921769;-0.143471475;-2.134427056;2.542098639;-0.309727524;-0.837585873;-2.445223134;1.074796379;2.127355151;0.054788379;0.885935431;0.032955483;0.011110056;0.756807447;0.40238515;0.014580625;0.282623714;0.033539163;51.34164671;11.39967042;19.30368067;33.01932315;16.17408904;1320.068248;123.8326796;15.70562502;1320.068248
13128071009;-70.552;-33.612;-0.730142183;0.033458631;-0.951987002;0.221844818;0.649365018;-0.093764728;-0.008400705;-0.099112862;0.161547911;0.157334942;-0.018219906;-0.158734911;0.135867147;0.134590393;0.045897053;0.050095147;0.064156216;0.068795912;0.132464014;0.021803479;0.066372635;0.086629489;0.063300999;-2.042935675;-0.167694982;-1.544867638;2.348219622;1.187756109;-0.835642149;-2.391571649;1.56837065;2.126196981;0.041218086;0.866843882;0.122570861;0.018981399;0.235101187;0.403477752;0.016888292;0.116987215;0.033635591;69.37062337;16.68085075;26.61895885;46.41028227;23.59523142;1340.969233;156.0686338;22.30665185;1340.969233
13128071010;-70.543;-33.616;-0.716864854;-0.742700671;-0.515159055;-0.201705799;0.691095546;-0.097745191;-0.066623353;-0.103833555;0.168627891;0.137274575;-0.018228175;-0.159200171;0.126190361;0.134588712;0.045880239;0.172876697;0.064860245;0.068500234;0.136722539;0.021803507;0.066319688;0.085492011;0.063300465;-2.130442088;-0.385380764;-1.600881344;2.461712628;1.004037644;-0.836020347;-2.400496377;1.476048574;2.126188356;0.033283303;0.700005219;0.109595446;0.013929624;0.315508314;0.403265021;0.01648348;0.140122471;0.03363631;64.10241228;14.76321093;24.44182203;41.30522384;20.79796505;1330.723754;146.5643261;19.87539167;1330.723754
13128081001;-70.558;-33.613;-0.015789878;-0.231553167;0.019537331;-0.035327209;0.602162118;-0.09728984;-0.001369341;-0.095445539;0.156665471;0.164771708;-0.018210961;-0.158155911;0.142679766;0.134572886;0.04575618;0.040157784;0.064387377;0.069534084;0.136239082;0.021803362;0.066447925;0.087569561;0.063301365;-2.126266675;-0.034099027;-1.482364144;2.253074482;1.209430551;-0.835236367;-2.38014821;1.629330609;2.125908109;0.033629781;0.972802326;0.138435199;0.024385878;0.226671474;0.403706074;0.017419169;0.103434745;0.033659679;70.52034057;16.60530918;26.56755821;46.53143046;23.05097623;1342.745239;155.9186072;22.20958235;1342.745239
13128081002;-70.591;-33.612;-0.037877621;-0.1687252;-0.136079521;0.0982019;0.367871847;-0.104998223;-0.025547367;-0.164840513;0.11973644;0.10103898;-0.018163728;-0.160114533;0.042817412;0.134504015;0.045549019;0.064891229;0.081995649;0.071441128;0.151745447;0.021803034;0.066706152;0.085140674;0.063303764;-2.305169797;-0.393695218;-2.010356824;1.67601552;0.665845217;-0.8330826;-2.400296357;0.502901956;2.124739605;0.021281158;0.693857157;0.044556592;0.093925412;0.505603509;0.40491923;0.016492458;0.61510061;0.033757268;72.72505034;17.19623818;25.63881124;46.70569554;21.86656688;1355.744765;156.265029;21.70130906;1355.744765
13128081003;-70.563;-33.616;-0.424208695;-0.403490289;-0.205156608;-0.219052087;0.546767409;-0.103760436;-0.000620217;-0.095633699;0.151565558;0.175580054;-0.018201313;-0.157739706;0.149967968;0.134546643;0.045336941;0.039370124;0.064719319;0.070071472;0.139002709;0.021803205;0.066501796;0.092785125;0.063301683;-2.288651037;-0.015753498;-1.477668503;2.163013745;1.263141238;-0.834799877;-2.371961581;1.616293217;2.125482877;0.022226061;0.987432959;0.139688187;0.03068395;0.206717646;0.40395176;0.017808579;0.106222911;0.033695165;71.49515319;15.86066504;25.86862718;44.70093198;20.82983811;1341.014675;153.7770032;19.39774856;1341.014675
13128081004;-70.566;-33.616;-0.429346786;-0.14184385;-0.374229869;-0.055116917;0.506383379;-0.10516642;-7.95E-05;-0.099591935;0.148896975;0.170723873;-0.018197087;-0.157387983;0.149551813;0.13454003;0.045302251;0.039076575;0.064834828;0.070141438;0.138225056;0.021803166;0.066544311;0.091144336;0.063301884;-2.321439165;-0.00203402;-1.536086981;2.122810429;1.235115238;-0.834607566;-2.365160612;1.64082399;2.125371664;0.020384946;0.998377335;0.124709589;0.033918914;0.21696421;0.404060034;0.018137862;0.10102536;0.033704451;71.98000637;15.86828753;26.75082606;45.29939126;20.61663203;1342.294446;153.2584172;20.44242155;1342.294446
13128091001;-70.571;-33.619;-0.302414917;-0.165937341;-0.249251895;-0.053163022;0.434082862;-0.11183308;-0.007250883;-0.10733784;0.142299488;0.156251926;-0.018187011;-0.157954541;0.133398427;0.134512753;0.044956025;0.041259434;0.065386488;0.069982972;0.13330863;0.021803016;0.066534835;0.086306463;0.06330223;-2.487610515;-0.175738784;-1.641590547;2.033344455;1.172106605;-0.834151158;-2.374012666;1.545636587;2.124929126;0.012958968;0.86052082;0.10086627;0.042178172;0.241324186;0.404317069;0.017710306;0.12238494;0.033741423;72.7664147;14.29287094;26.09436813;44.7815836;23.07408604;1340.000881;153.3819454;21.74582034;1340.000881
13128091002;-70.578;-33.615;-0.132024139;0.111425015;-0.308201571;0.176177432;0.398936114;-0.107616989;-0.004742949;-0.129353733;0.137689694;0.140201311;-0.018180611;-0.157826639;0.113054913;0.134518164;0.045141261;0.040050373;0.070404392;0.070961318;0.134424173;0.021803054;0.066612013;0.081421781;0.063302738;-2.384004946;-0.11842459;-1.837296371;1.940348601;1.042976922;-0.833856189;-2.369341978;1.388509472;2.124997559;0.017238321;0.905745719;0.066346661;0.052508231;0.297112417;0.404483239;0.017934786;0.165170172;0.033735704;74.36352477;15.28055502;27.61331586;45.014909;23.96986722;1348.077988;156.475004;23.10844837;1348.077988
13128091003;-70.585;-33.616;-0.473116805;0.029250995;-0.460627205;-0.0124896;0.355266135;-0.110872042;-0.019960632;-0.153137915;0.125238617;0.123649718;-0.018169024;-0.158766119;0.0780971;0.134496154;0.04506544;0.052800119;0.079716303;0.07144593;0.145869667;0.021802955;0.06665177;0.082390039;0.06330328;-2.460245404;-0.378041418;-1.921036341;1.752914635;0.847672589;-0.833328531;-2.382024043;0.947894921;2.12463168;0.013986491;0.70544866;0.054899992;0.079803154;0.396743801;0.404780594;0.017331002;0.343322345;0.033766293;75.06116902;17.6640383;26.16331585;44.69564801;23.86311645;1348.576995;154.1034992;23.24616317;1348.576995
13128091004;-70.589;-33.618;-0.566655532;-0.127401978;-0.436253577;-0.130401955;0.314515638;-0.11694708;-0.09338909;-0.155180253;0.10845017;0.122718619;-0.018160752;-0.160025257;0.058736198;0.134475201;0.045383263;0.153444563;0.081537685;0.07040421;0.14984199;0.021802859;0.06664366;0.080605528;0.063303609;-2.576876868;-0.608617789;-1.903172167;1.540393258;0.818986846;-0.832952782;-2.401207505;0.728686969;2.124289626;0.010056301;0.542861942;0.057192708;0.123657086;0.412912692;0.404992423;0.016451594;0.466297014;0.033794913;73.06520488;18.2912051;26.60599554;47.19513661;24.70730765;1346.480723;151.3180869;24.08956892;1346.480723
13128101001;-70.596;-33.618;-0.00399054;0.238334327;-0.294128859;0.290138318;0.254610977;-0.115722389;-0.125496857;-0.154590867;0.08564637;0.121488966;-0.018149565;-0.162523849;0.04126867;0.134457592;0.045786865;0.147146207;0.086098398;0.068685265;0.154027493;0.021802809;0.066656594;0.080831781;0.063304208;-2.527414567;-0.852871842;-1.795513855;1.246939497;0.788748582;-0.832441592;-2.438226123;0.510550058;2.123991384;0.011583693;0.393854689;0.072755568;0.212597409;0.430372761;0.405280713;0.014864882;0.60973474;0.033819883;72.15817896;19.55600839;26.55139051;52.107746;23.14845075;1347.57678;148.1548126;22.71293598;1347.57678
13128101002;-70.623;-33.616;-0.285010915;0.062898523;-0.277482465;-0.00752845;0.415549724;-0.085477579;-0.145206595;-0.228669228;-0.020289939;-0.060480252;-0.018105294;-0.185007073;0.113802852;0.134396835;0.047895742;0.13297558;0.085949924;0.06996198;0.083346033;0.021802838;0.066516242;0.065499226;0.063306896;-1.78465927;-1.091979406;-2.660493666;-0.290013794;-0.725652433;-0.830409961;-2.781381922;1.737468659;2.122941468;0.074501059;0.275002249;0.007878551;0.771842281;0.468155215;0.406427682;0.00547462;0.082491866;0.033907914;56.31416697;16.93107421;27.17766259;43.69226502;23.09309833;1349.775954;126.7524101;22.65471474;1349.775954
13128101003;-70.602;-33.623;-0.451987298;-0.180222942;-0.400059851;-0.051927447;0.111296414;-0.121305505;-0.155461765;-0.142435342;0.057982509;0.113902889;-0.018134122;-0.165532587;0.059416525;0.134412556;0.046406889;0.144240874;0.085330681;0.068952312;0.132892275;0.021802624;0.066597532;0.076155715;0.06330478;-2.613954703;-1.077792722;-1.669216047;0.840907392;0.857106921;-0.831740333;-2.485566395;0.780197843;2.123260775;0.009031856;0.281284483;0.09526508;0.400522179;0.391510794;0.405676394;0.013033344;0.435386812;0.033881121;69.06570942;18.88075638;30.1941228;51.52709702;27.57622143;1340.190542;139.0048115;25.96119702;1340.190542
13128101004;-70.61;-33.623;0.016909642;0.262949026;-0.216198585;0.233108228;0.199758613;-0.118475363;-0.174204718;-0.16496;0.032581773;0.059211264;-0.018120358;-0.169975273;0.07991332;0.134390477;0.047517379;0.134578083;0.08336081;0.069494739;0.101979331;0.021802597;0.066591469;0.073480089;0.06330556;-2.493305941;-1.294450878;-1.978867527;0.468837983;0.580620242;-0.831110069;-2.552508224;1.087550665;2.122885835;0.012753714;0.195691624;0.047997665;0.639247648;0.561576053;0.406032214;0.010784803;0.276953033;0.033912584;63.685885;21.62926615;32.64654081;51.2408488;28.13361584;1340.051213;131.1037923;26.97306236;1340.051213
13129011001;-70.579;-33.62;-0.143901436;-0.349049587;0.046180705;-0.190082142;0.353267916;-0.116447478;-0.021111992;-0.129727652;0.129808472;0.141351955;-0.018174126;-0.158085065;0.105405644;0.134488457;0.044942313;0.054490611;0.070203421;0.070733454;0.140040316;0.021802894;0.066602938;0.082605747;0.06330282;-2.591043277;-0.38744274;-1.847882195;1.835177908;1.009366152;-0.833564816;-2.373544921;1.2760086;2.124525526;0.009653257;0.698478651;0.064799014;0.066660011;0.312947689;0.404647422;0.017732675;0.202132833;0.033775173;73.55435827;16.57581417;26.35095253;43.1113345;23.90785331;1341.118224;150.7747589;22.88817455;1341.118224
13129011002;-70.617;-33.624;-0.202406771;-0.600423519;0.117576953;-0.319983725;0.310743777;-0.115855772;-0.166981899;-0.186825104;0.006302248;0.011994081;-0.01810668;-0.176673653;0.095582332;0.134364265;0.048510195;0.138741015;0.083821602;0.071029398;0.090298684;0.021802563;0.066449912;0.071652565;0.063306302;-2.388276771;-1.20355109;-2.228841968;0.08872732;0.132826756;-0.830484018;-2.658749231;1.333969436;2.122446911;0.017039935;0.228936512;0.025959227;0.929309433;0.894346659;0.406385839;0.007919278;0.182398747;0.033949448;57.78687668;21.63664502;32.40486548;47.54901963;27.08968645;1337.608623;125.9502687;26.666958;1337.608623
13129011003;-70.587;-33.623;-0.441522075;-0.560064654;0.037061265;-0.478583341;0.264488554;-0.121862217;-0.100642179;-0.147617811;0.1036747;0.135628523;-0.018158623;-0.15946236;0.066941124;0.134451905;0.04510329;0.158050954;0.080094021;0.069911461;0.151286696;0.021802729;0.066622873;0.079395419;0.063303462;-2.701847613;-0.636770462;-1.843056572;1.48294283;0.896500001;-0.832860076;-2.393507701;0.843135839;2.123926571;0.006966462;0.524363075;0.065500782;0.138281384;0.370117113;0.405044696;0.016799741;0.399275202;0.033825312;73.39979961;18.64262516;26.78208351;45.42318153;24.43889715;1338.503782;145.5710582;23.87047478;1338.503782
13129011004;-70.622;-33.627;-0.328975387;-0.941448034;0.257650229;-0.586625616;0.337601767;-0.114164665;-0.159865683;-0.196901385;-0.011738447;-0.045120804;-0.018093726;-0.182250611;0.09858538;0.134330402;0.048948203;0.14410062;0.086300603;0.073007645;0.084570285;0.021802481;0.066256369;0.070689255;0.063306891;-2.33235663;-1.109403157;-2.281576011;-0.160783812;-0.533530227;-0.829892967;-2.750688173;1.39463034;2.121892253;0.019802186;0.267418654;0.022641806;0.872283442;0.593738759;0.406719864;0.006012272;0.163315867;0.033996081;53.48808279;20.66564764;29.7224604;42.95170982;26.31324696;1331.499913;121.8458258;26.09993262;1331.499913
13129011005;-70.592;-33.628;-0.305681828;-0.203936823;-0.178006661;-0.127675167;0.103087801;-0.128074334;-0.117661559;-0.138388939;0.081196939;0.144142804;-0.018145066;-0.16092929;0.056021606;0.134410064;0.04550506;0.151149017;0.082209378;0.068140631;0.159554345;0.021802548;0.066602854;0.078070734;0.063303911;-2.814507554;-0.778447399;-1.683371681;1.191608259;0.903408828;-0.832245206;-2.416252155;0.717574981;2.123250566;0.00494344;0.436417396;0.092493135;0.233586982;0.366441388;0.405391499;0.015789613;0.473121397;0.033881977;70.62326532;19.11674167;27.70025229;48.68595583;23.78641298;1331.439683;137.6294554;23.5786996;1331.439683
13129021001;-70.597;-33.622;-0.338669375;-0.214488429;-0.281871675;-0.0567977;0.159516607;-0.122896215;-0.134766521;-0.144045714;0.074676736;0.129853025;-0.018143583;-0.162832651;0.04928172;0.134431806;0.046073252;0.147708521;0.084397043;0.068747217;0.151194139;0.021802681;0.066634054;0.078135428;0.063304315;-2.667409156;-0.912381497;-1.706762571;1.086251041;0.858849599;-0.83217211;-2.443685196;0.63072183;2.123580454;0.007718937;0.361701779;0.088055149;0.277527282;0.39054878;0.405432739;0.01464269;0.528310143;0.033854314;70.2491704;19.66444697;29.01931909;51.09666039;25.15609551;1341.475678;142.6004134;24.45439531;1341.475678
